0.250	1.6846827
0.260	1.74843756
0.270	1.8036149
0.280	1.84743633
0.290	1.87816176
0.300	1.89515625
0.310	1.89910863
0.320	1.89227573
0.330	1.87854973
0.340	1.86312232
0.350	1.85160411
0.360	1.84867341
0.370	1.85662377
0.380	1.87440619
0.390	1.8976963
0.400	1.92005902
0.410	1.93473286
0.420	1.93638477
0.430	1.92241927
0.440	1.89366572
0.450	1.8541867
0.460	1.80810581
0.470	1.76614969
0.480	1.74252537
0.490	1.75015988
0.500	1.79799722
0.510	1.88658879
0.520	2.0068712
0.530	2.1451468
0.540	2.289338
0.550	2.43155133
0.560	2.56767434
0.570	2.69618702
0.580	2.81714449
0.590	2.93146343
0.600	3.04043777
0.610	3.14541315
0.620	3.24757983
0.630	3.34786004
0.640	3.44686865
0.650	3.54492155
0.660	3.64204726
0.670	3.73788148
0.680	3.83271676
0.690	3.92680361
0.700	4.02013923
0.710	4.11266457
0.720	4.20431539
0.730	4.29504316
0.740	4.38482221
0.750	4.47364997
0.760	4.56154383
0.770	4.64853662
0.780	4.734672
0.790	4.82000033
0.800	4.90457529
0.810	4.98845128
0.820	5.07168155
0.830	5.154317
0.840	5.23640537
0.850	5.31799094
0.860	5.39911433
0.870	5.47981263
0.880	5.5601195
0.890	5.64006546
0.900	5.71967816
0.910	5.7989826
0.920	5.87800145
0.930	5.95675528
0.940	6.0352628
0.950	6.11354106
0.960	6.19160563
0.970	6.26947079
0.980	6.34714966
0.990	6.4246543
1.000	6.50199588
1.010	6.57918472
1.020	6.65623041
1.030	6.73314187
1.040	6.80992743
1.050	6.88659486
1.060	6.96315145
1.070	7.03960403
1.080	7.11595903
1.090	7.1922225
1.100	7.26840015
1.110	7.34449738
1.120	7.42051928
1.130	7.49647071
1.140	7.57235625
1.150	7.64818026
1.160	7.7239469
1.170	7.79966012
1.180	7.87532369
1.190	7.95094122
1.200	8.02651614
1.210	8.10205175
1.220	8.17755121
1.230	8.25301754
1.240	8.32845365
1.250	8.40386232
1.260	8.47924624
1.270	8.55460799
1.280	8.62995005
1.290	8.70527482
1.300	8.78058462
1.310	8.85588167
1.320	8.93116814
1.330	9.00644611
1.340	9.08171761
1.350	9.15698459
1.360	9.23224894
1.370	9.30751251
1.380	9.38277709
1.390	9.45804441
1.400	9.53331615
1.410	9.60859395
1.420	9.68387942
1.430	9.7591741
1.440	9.83447952
1.450	9.90979714
1.460	9.98512842
1.470	10.0604748
1.480	10.1358375
1.490	10.2112181
1.500	10.2866177
1.510	10.3620378
1.520	10.4374794
1.530	10.512944
1.540	10.5884326
1.550	10.6639465
1.560	10.7394868
1.570	10.8150547
1.580	10.8906513
1.590	10.9662777
1.600	11.0419349
1.610	11.1176242
1.620	11.1933464
1.630	11.2691026
1.640	11.3448939
1.650	11.4207213
1.660	11.4965857
1.670	11.572488
1.680	11.6484294
1.690	11.7244107
1.700	11.8004328
1.710	11.8764967
1.720	11.9526033
1.730	12.0287535
1.740	12.1049481
1.750	12.1811882
1.760	12.2574745
1.770	12.3338079
1.780	12.4101892
1.790	12.4866194
1.800	12.5630992
1.810	12.6396295
1.820	12.7162111
1.830	12.7928448
1.840	12.8695315
1.850	12.9462719
1.860	13.0230669
1.870	13.0999172
1.880	13.1768237
1.890	13.253787
1.900	13.330808
1.910	13.4078875
1.920	13.4850263
1.930	13.562225
1.940	13.6394845
1.950	13.7168055
1.960	13.7941888
1.970	13.8716351
1.980	13.9491451
1.990	14.0267197
2.000	14.1043595
